zip_code,county,city_municipality
71503,Viljandi maakond,Suure-Jaani linn
64020,Võru maakond,Setomaa vald
78318,Rapla maakond,M�rjamaa vald
78237,Rapla maakond,M�rjamaa vald
29024,Ida-Viru maakond,Narva linn
72230,Järva maakond,Tõri linn
78235,Rapla maakond,M�rjamaa vald
78244,Rapla maakond,M�rjamaa vald
64124,Võru maakond,Võru vald
78120,Rapla maakond,M�rjamaa vald
78015,Rapla maakond,M�rjamaa vald
76303,Harju maakond,Saue vald
60503,Tartu maakond,Tartu vald
60534,Tartu maakond,Tartu vald
60504,Tartu maakond,Tartu vald
60519,Tartu maakond,Tartu vald
60516,Tartu maakond,Tartu vald
60512,Tartu maakond,Tartu vald
60548,Tartu maakond,Tartu vald
60535,Tartu maakond,Tartu vald
60549,Tartu maakond,Tartu vald
60537,Tartu maakond,Tartu vald
60538,Tartu maakond,Tartu vald
60510,Tartu maakond,Tartu vald
60514,Tartu maakond,Tartu vald
60531,Tartu maakond,Tartu vald
60509,Tartu maakond,Tartu vald
60541,Tartu maakond,Tartu vald
49111,Tartu maakond,Tartu vald
49121,Tartu maakond,Tartu vald
49105,Tartu maakond,Tartu vald
49107,Tartu maakond,Tartu vald
60517,Tartu maakond,Tartu vald
76316,Harju maakond,Saue vald
60603,Tartu maakond,Tartu vald
76505,Harju maakond,Saue linn
76309,Harju maakond,Saue vald
78422,Rapla maakond,M�rjamaa vald
60608,Tartu maakond,Tartu vald
60604,Tartu maakond,Tartu vald
78116,Rapla maakond,M�rjamaa vald
60529,Tartu maakond,Tartu vald
60540,Tartu maakond,Tartu vald
60515,Tartu maakond,Tartu vald
60528,Tartu maakond,Tartu vald
78203,Rapla maakond,M�rjamaa vald
78249,Rapla maakond,M�rjamaa vald
60606,Tartu maakond,Tartu vald
78018,Rapla maakond,M�rjamaa vald
76915,Harju maakond,Saue vald
76215,Harju maakond,Saue vald
71502,Viljandi maakond,Suure-Jaani linn
29023,Ida-Viru maakond,Narva-J�esuu linn
40101,Ida-Viru maakond,Narva-J�esuu linn
29021,Ida-Viru maakond,Narva-J�esuu linn
40120,Ida-Viru maakond,Narva-J�esuu linn
40114,Ida-Viru maakond,Narva-J�esuu linn
40112,Ida-Viru maakond,Narva-J�esuu linn
29022,Ida-Viru maakond,Narva-J�esuu linn
40117,Ida-Viru maakond,Narva-J�esuu linn
40109,Ida-Viru maakond,Narva-J�esuu linn
40106,Ida-Viru maakond,Narva-J�esuu linn
40103,Ida-Viru maakond,Narva-J�esuu linn
29024,Ida-Viru maakond,Narva-J�esuu linn
40115,Ida-Viru maakond,Narva-J�esuu linn
40232,Ida-Viru maakond,Sillam�e linn
40241,Ida-Viru maakond,Narva-J�esuu linn
40118,Ida-Viru maakond,Narva-J�esuu linn
40107,Ida-Viru maakond,Narva-J�esuu linn
29025,Ida-Viru maakond,Narva-J�esuu linn
60520,Tartu maakond,Tartu vald
29026,Ida-Viru maakond,Narva-J�esuu linn
40233,Ida-Viru maakond,Sillam�e linn
40231,Ida-Viru maakond,Sillam�e linn
40102,Ida-Viru maakond,Narva-J�esuu linn
40121,Ida-Viru maakond,Narva-J�esuu linn
40116,Ida-Viru maakond,Narva-J�esuu linn
40111,Ida-Viru maakond,Narva-J�esuu linn
40110,Ida-Viru maakond,Narva-J�esuu linn
40119,Ida-Viru maakond,Narva-J�esuu linn
40113,Ida-Viru maakond,Narva-J�esuu linn
40116,Ida-Viru maakond,Sillam�e linn
78239,Rapla maakond,M�rjamaa vald
76312,Harju maakond,Saue vald
78223,Rapla maakond,M�rjamaa vald
40108,Ida-Viru maakond,Narva-J�esuu linn
78212,Rapla maakond,M�rjamaa vald
46010,Lääne-Viru maakond,Tamsalu linn
78111,Rapla maakond,M�rjamaa vald
78102,Rapla maakond,M�rjamaa vald
76618,Harju maakond,Saue vald
40241,Ida-Viru maakond,Sillam�e linn
78207,Rapla maakond,M�rjamaa vald
78118,Rapla maakond,M�rjamaa vald
78201,Rapla maakond,M�rjamaa vald
78021,Rapla maakond,M�rjamaa vald
76213,Harju maakond,Saue vald
78003,Rapla maakond,M�rjamaa vald
40233,Ida-Viru maakond,Narva-J�esuu linn
21030,Ida-Viru maakond,Narva-J�esuu linn
75519,Harju maakond,Saue vald
75404,Harju maakond,Saku vald
78256,Rapla maakond,M�rjamaa vald
78014,Rapla maakond,M�rjamaa vald
65045,Võru maakond,Setomaa vald
78033,Rapla maakond,M�rjamaa vald
61210,Tartu maakond,Nõo vald
78004,Rapla maakond,M�rjamaa vald
78258,Rapla maakond,M�rjamaa vald
78027,Rapla maakond,M�rjamaa vald
78034,Rapla maakond,M�rjamaa vald
78023,Rapla maakond,M�rjamaa vald
78029,Rapla maakond,M�rjamaa vald
78001,Rapla maakond,M�rjamaa vald
78103,Rapla maakond,M�rjamaa vald
78026,Rapla maakond,M�rjamaa vald
78031,Rapla maakond,M�rjamaa vald
78022,Rapla maakond,M�rjamaa vald
78030,Rapla maakond,M�rjamaa vald
65364,Võru maakond,Setomaa vald
65371,Võru maakond,Setomaa vald
65357,Võru maakond,Setomaa vald
65381,Võru maakond,Setomaa vald
65384,Võru maakond,Setomaa vald
65383,Võru maakond,Setomaa vald
64106,Võru maakond,Setomaa vald
65379,Võru maakond,Setomaa vald
65360,Võru maakond,Setomaa vald
65378,Võru maakond,Setomaa vald
75512,Harju maakond,Saku vald
75513,Harju maakond,Saku vald
75501,Harju maakond,Saku vald
76211,Harju maakond,Saue vald
68015,Valga maakond,Valga vald
78250,Rapla maakond,M�rjamaa vald
78315,Rapla maakond,M�rjamaa vald
66404,Võru maakond,Antsla linn
66409,Võru maakond,Antsla vald
66419,Võru maakond,Antsla vald
66424,Võru maakond,Antsla vald
66301,Võru maakond,Antsla vald
66305,Võru maakond,Antsla vald
66505,Võru maakond,Antsla vald
66416,Võru maakond,Antsla vald
60542,Tartu maakond,Tartu vald
65389,Võru maakond,Setomaa vald
65362,Võru maakond,Setomaa vald
65377,Võru maakond,Setomaa vald
66518,Võru maakond,Antsla vald
66506,Võru maakond,Antsla vald
66504,Võru maakond,Antsla vald
66519,Võru maakond,Antsla vald
66403,Võru maakond,Antsla linn
66412,Võru maakond,Antsla vald
87305,Pärnu maakond,Tori vald
71513,Viljandi maakond,Põhja-Sakala vald
76214,Harju maakond,Saue vald
76202,Harju maakond,Saue vald
67107,Valga maakond,Valga vald
60525,Tartu maakond,Tartu vald
78222,Rapla maakond,M�rjamaa vald
65301,Võru maakond,Setomaa vald
62602,Tartu maakond,Tartu vald
66519,Võru maakond,Võru vald
49125,Tartu maakond,Tartu vald
49123,Tartu maakond,Tartu vald
64108,Võru maakond,Võru vald
78202,Rapla maakond,M�rjamaa vald
64129,Võru maakond,Setomaa vald
65368,Võru maakond,Setomaa vald
30332,Ida-Viru maakond,Kohtla-Järve linn
65303,Võru maakond,Setomaa vald
64001,Võru maakond,Setomaa vald
49116,Tartu maakond,Tartu vald
65355,Võru maakond,Setomaa vald
78230,Rapla maakond,M�rjamaa vald
78248,Rapla maakond,M�rjamaa vald
60527,Tartu maakond,Tartu vald
78227,Rapla maakond,M�rjamaa vald
30503,Ida-Viru maakond,Toila vald
30505,Ida-Viru maakond,Toila vald
64008,Võru maakond,Setomaa vald
64035,Võru maakond,Setomaa vald
64031,Võru maakond,Setomaa vald
65376,Võru maakond,Setomaa vald
76314,Harju maakond,Saue vald
62603,Tartu maakond,Tartu vald
78217,Rapla maakond,M�rjamaa vald
46026,Lääne-Viru maakond,Tamsalu linn
76209,Harju maakond,Saue vald
68205,Valga maakond,Valga linn
60536,Tartu maakond,Tartu vald
65501,Võru maakond,Võru vald
76412,Harju maakond,Saue vald
76207,Harju maakond,Saue vald
60502,Tartu maakond,Tartu vald
68116,Valga maakond,Valga vald
78113,Rapla maakond,M�rjamaa vald
68012,Valga maakond,Valga vald
78215,Rapla maakond,M�rjamaa vald
68316,Valga maakond,Valga vald
66509,Võru maakond,Antsla vald
76208,Harju maakond,Saue vald
60507,Tartu maakond,Tartu vald
64318,Võru maakond,Setomaa vald
60526,Tartu maakond,Tartu vald
60533,Tartu maakond,Tartu vald
60506,Tartu maakond,Tartu vald
78204,Rapla maakond,M�rjamaa vald
60513,Tartu maakond,Tartu vald
63105,Põlva maakond,Kanepi vald
64034,Võru maakond,Setomaa vald
76310,Harju maakond,Saue vald
78117,Rapla maakond,M�rjamaa vald
87624,Pärnu maakond,Põhja-Pärnumaa vald
87604,Pärnu maakond,Põhja-Pärnumaa vald
87623,Pärnu maakond,Põhja-Pärnumaa vald
87401,Pärnu maakond,Põhja-Pärnumaa vald
87407,Pärnu maakond,Põhja-Pärnumaa vald
87403,Pärnu maakond,Põhja-Pärnumaa vald
87620,Pärnu maakond,Põhja-Pärnumaa vald
87236,Pärnu maakond,Põhja-Pärnumaa vald
87613,Pärnu maakond,Põhja-Pärnumaa vald
87701,Pärnu maakond,Põhja-Pärnumaa vald
87633,Pärnu maakond,Põhja-Pärnumaa vald
87501,Pärnu maakond,Põhja-Pärnumaa vald
87215,Pärnu maakond,Põhja-Pärnumaa vald
87630,Pärnu maakond,Põhja-Pärnumaa vald
87216,Pärnu maakond,Põhja-Pärnumaa vald
87402,Pärnu maakond,Põhja-Pärnumaa vald
87224,Pärnu maakond,Põhja-Pärnumaa vald
87233,Pärnu maakond,Põhja-Pärnumaa vald
87229,Pärnu maakond,Põhja-Pärnumaa vald
87225,Pärnu maakond,Põhja-Pärnumaa vald
87607,Pärnu maakond,Põhja-Pärnumaa vald
87201,Pärnu maakond,Põhja-Pärnumaa vald
87621,Pärnu maakond,Põhja-Pärnumaa vald
87603,Pärnu maakond,Põhja-Pärnumaa vald
87618,Pärnu maakond,Põhja-Pärnumaa vald
87628,Pärnu maakond,Põhja-Pärnumaa vald
87223,Pärnu maakond,Põhja-Pärnumaa vald
87406,Pärnu maakond,Põhja-Pärnumaa vald
87405,Pärnu maakond,Põhja-Pärnumaa vald
87202,Pärnu maakond,Põhja-Pärnumaa vald
87232,Pärnu maakond,Põhja-Pärnumaa vald
87238,Pärnu maakond,Põhja-Pärnumaa vald
87206,Pärnu maakond,Põhja-Pärnumaa vald
87605,Pärnu maakond,Põhja-Pärnumaa vald
87221,Pärnu maakond,Põhja-Pärnumaa vald
87617,Pärnu maakond,Põhja-Pärnumaa vald
85009,Pärnu maakond,Tori vald
86803,Pärnu maakond,Tori vald
86812,Pärnu maakond,Tori vald
85004,Pärnu maakond,Tori vald
87212,Pärnu maakond,Põhja-Pärnumaa vald
87239,Pärnu maakond,Põhja-Pärnumaa vald
86801,Pärnu maakond,Tori vald
87209,Pärnu maakond,Põhja-Pärnumaa vald
87606,Pärnu maakond,Põhja-Pärnumaa vald
87213,Pärnu maakond,Põhja-Pärnumaa vald
87302,Pärnu maakond,Tori vald
85005,Pärnu maakond,Tori vald
86814,Pärnu maakond,Tori vald
85001,Pärnu maakond,Tori vald
86807,Pärnu maakond,Tori vald
85003,Pärnu maakond,Tori vald
87308,Pärnu maakond,Tori vald
87311,Pärnu maakond,Tori vald
86802,Pärnu maakond,Tori vald
86819,Pärnu maakond,Tori vald
86817,Pärnu maakond,Tori vald
85006,Pärnu maakond,Tori vald
85011,Pärnu maakond,Tori vald
85010,Pärnu maakond,Tori vald
87307,Pärnu maakond,Tori vald
87304,Pärnu maakond,Tori vald
87622,Pärnu maakond,Põhja-Pärnumaa vald
87208,Pärnu maakond,Põhja-Pärnumaa vald
87609,Pärnu maakond,Põhja-Pärnumaa vald
87231,Pärnu maakond,Põhja-Pärnumaa vald
87631,Pärnu maakond,Põhja-Pärnumaa vald
86705,Pärnu maakond,Sindi linn
87222,Pärnu maakond,Põhja-Pärnumaa vald
87211,Pärnu maakond,Põhja-Pärnumaa vald
87243,Pärnu maakond,Põhja-Pärnumaa vald
85007,Pärnu maakond,Tori vald
86818,Pärnu maakond,Tori vald
86806,Pärnu maakond,Tori vald
87301,Pärnu maakond,Tori vald
87309,Pärnu maakond,Tori vald
86820,Pärnu maakond,Tori vald
85002,Pärnu maakond,Tori vald
86813,Pärnu maakond,Tori vald
87312,Pärnu maakond,Tori vald
87310,Pärnu maakond,Tori vald
86704,Pärnu maakond,Sindi linn
86809,Pärnu maakond,Tori vald
86815,Pärnu maakond,Tori vald
86821,Pärnu maakond,Tori vald
87634,Pärnu maakond,Põhja-Pärnumaa vald
87234,Pärnu maakond,Põhja-Pärnumaa vald
87203,Pärnu maakond,Põhja-Pärnumaa vald
87601,Pärnu maakond,Põhja-Pärnumaa vald
87210,Pärnu maakond,Põhja-Pärnumaa vald
87625,Pärnu maakond,Põhja-Pärnumaa vald
87629,Pärnu maakond,Põhja-Pärnumaa vald
87240,Pärnu maakond,Põhja-Pärnumaa vald
87627,Pärnu maakond,Põhja-Pärnumaa vald
87619,Pärnu maakond,Põhja-Pärnumaa vald
87612,Pärnu maakond,Põhja-Pärnumaa vald
87226,Pärnu maakond,Põhja-Pärnumaa vald
87242,Pärnu maakond,Põhja-Pärnumaa vald
87217,Pärnu maakond,Põhja-Pärnumaa vald
87635,Pärnu maakond,Põhja-Pärnumaa vald
87626,Pärnu maakond,Põhja-Pärnumaa vald
87205,Pärnu maakond,Põhja-Pärnumaa vald
87101,Pärnu maakond,Põhja-Pärnumaa vald
87616,Pärnu maakond,Põhja-Pärnumaa vald
87219,Pärnu maakond,Põhja-Pärnumaa vald
87306,Pärnu maakond,Tori vald
86810,Pärnu maakond,Tori vald
85008,Pärnu maakond,Tori vald
66304,Võru maakond,Antsla vald
87636,Pärnu maakond,Põhja-Pärnumaa vald
87614,Pärnu maakond,Põhja-Pärnumaa vald
87404,Pärnu maakond,Põhja-Pärnumaa vald
87204,Pärnu maakond,Põhja-Pärnumaa vald
78231,Rapla maakond,M�rjamaa vald
78261,Rapla maakond,M�rjamaa vald
87611,Pärnu maakond,Põhja-Pärnumaa vald
86816,Pärnu maakond,Tori vald
87632,Pärnu maakond,Põhja-Pärnumaa vald
87237,Pärnu maakond,Põhja-Pärnumaa vald
87207,Pärnu maakond,Põhja-Pärnumaa vald
62207,Tartu maakond,Tartu linn
86811,Pärnu maakond,Tori vald
86804,Pärnu maakond,Tori vald
79836,Rapla maakond,M�rjamaa vald
87615,Pärnu maakond,Põhja-Pärnumaa vald
87227,Pärnu maakond,Põhja-Pärnumaa vald
87602,Pärnu maakond,Põhja-Pärnumaa vald
87230,Pärnu maakond,Põhja-Pärnumaa vald
65365,Võru maakond,Setomaa vald
65369,Võru maakond,Setomaa vald
87228,Pärnu maakond,Põhja-Pärnumaa vald
87214,Pärnu maakond,Põhja-Pärnumaa vald
87220,Pärnu maakond,Põhja-Pärnumaa vald
87241,Pärnu maakond,Põhja-Pärnumaa vald
86808,Pärnu maakond,Tori vald
87608,Pärnu maakond,Põhja-Pärnumaa vald
66513,Võru maakond,Antsla vald
87235,Pärnu maakond,Põhja-Pärnumaa vald
87610,Pärnu maakond,Põhja-Pärnumaa vald
76307,Harju maakond,Saue vald
76315,Harju maakond,Saue vald
68309,Valga maakond,Valga vald
87218,Pärnu maakond,Põhja-Pärnumaa vald
64317,Võru maakond,Setomaa vald
64308,Võru maakond,Setomaa vald
60602,Tartu maakond,Tartu vald
60605,Tartu maakond,Tartu vald
66422,Võru maakond,Antsla vald
68307,Valga maakond,Valga vald
64309,Võru maakond,Setomaa vald
76408,Harju maakond,Saue vald
78260,Rapla maakond,M�rjamaa vald
76418,Harju maakond,Saue vald
78234,Rapla maakond,M�rjamaa vald
76216,Harju maakond,Saue vald
78257,Rapla maakond,M�rjamaa vald
78220,Rapla maakond,M�rjamaa vald
76205,Harju maakond,Saue vald
71501,Viljandi maakond,Suure-Jaani linn
66414,Võru maakond,Antsla vald
78314,Rapla maakond,M�rjamaa vald
64017,Võru maakond,Setomaa vald
68014,Valga maakond,Valga vald
68606,Valga maakond,Tõrva vald
87238,Pärnu maakond,Tori vald
78263,Rapla maakond,M�rjamaa vald
78012,Rapla maakond,M�rjamaa vald
76217,Harju maakond,Saue vald
76626,Harju maakond,Saue vald
78019,Rapla maakond,M�rjamaa vald
78245,Rapla maakond,M�rjamaa vald
78259,Rapla maakond,M�rjamaa vald
78221,Rapla maakond,M�rjamaa vald
78242,Rapla maakond,M�rjamaa vald
78028,Rapla maakond,M�rjamaa vald
78417,Rapla maakond,M�rjamaa vald
78238,Rapla maakond,M�rjamaa vald
78025,Rapla maakond,M�rjamaa vald
76212,Harju maakond,Saue vald
78017,Rapla maakond,M�rjamaa vald
78232,Rapla maakond,M�rjamaa vald
78225,Rapla maakond,M�rjamaa vald
78317,Rapla maakond,M�rjamaa vald
78016,Rapla maakond,M�rjamaa vald
76308,Harju maakond,Saue vald
76206,Harju maakond,Saue vald
78312,Rapla maakond,M�rjamaa vald
78243,Rapla maakond,M�rjamaa vald
78253,Rapla maakond,M�rjamaa vald
78316,Rapla maakond,M�rjamaa vald
78241,Rapla maakond,M�rjamaa vald
78024,Rapla maakond,M�rjamaa vald
78032,Rapla maakond,M�rjamaa vald
78228,Rapla maakond,M�rjamaa vald
78011,Rapla maakond,M�rjamaa vald
78115,Rapla maakond,M�rjamaa vald
78255,Rapla maakond,M�rjamaa vald
78218,Rapla maakond,M�rjamaa vald
78211,Rapla maakond,M�rjamaa vald
78216,Rapla maakond,M�rjamaa vald
78112,Rapla maakond,M�rjamaa vald
78224,Rapla maakond,M�rjamaa vald
78229,Rapla maakond,M�rjamaa vald
78213,Rapla maakond,M�rjamaa vald
78214,Rapla maakond,M�rjamaa vald
78252,Rapla maakond,M�rjamaa vald
78121,Rapla maakond,M�rjamaa vald
78254,Rapla maakond,M�rjamaa vald
78247,Rapla maakond,M�rjamaa vald
78311,Rapla maakond,M�rjamaa vald
78236,Rapla maakond,M�rjamaa vald
79837,Rapla maakond,M�rjamaa vald
78251,Rapla maakond,M�rjamaa vald
78262,Rapla maakond,M�rjamaa vald
78240,Rapla maakond,M�rjamaa vald
78233,Rapla maakond,M�rjamaa vald
76417,Harju maakond,Saue vald
78421,Rapla maakond,M�rjamaa vald
78305,Rapla maakond,M�rjamaa vald
76219,Harju maakond,Saue vald
78122,Rapla maakond,M�rjamaa vald
63308,Põlva maakond,Põlva vald
65319,Võru maakond,Setomaa vald
65336,Võru maakond,Setomaa vald
65314,Võru maakond,Setomaa vald
65333,Võru maakond,Setomaa vald
65311,Võru maakond,Setomaa vald
65339,Võru maakond,Setomaa vald
65318,Võru maakond,Setomaa vald
65329,Võru maakond,Setomaa vald
65390,Võru maakond,Setomaa vald
65382,Võru maakond,Setomaa vald
65342,Võru maakond,Setomaa vald
65340,Võru maakond,Setomaa vald
65345,Võru maakond,Setomaa vald
65359,Võru maakond,Setomaa vald
65306,Võru maakond,Setomaa vald
64037,Võru maakond,Setomaa vald
64023,Võru maakond,Setomaa vald
64022,Võru maakond,Setomaa vald
64013,Võru maakond,Setomaa vald
65331,Võru maakond,Setomaa vald
65350,Võru maakond,Setomaa vald
65327,Võru maakond,Setomaa vald
76404,Harju maakond,Saue vald
75518,Rapla maakond,Kohila vald
65315,Võru maakond,Setomaa vald
65344,Võru maakond,Setomaa vald
65358,Võru maakond,Setomaa vald
65372,Võru maakond,Setomaa vald
65309,Võru maakond,Setomaa vald
64303,Võru maakond,Setomaa vald
86804,Pärnu maakond,Põhja-Pärnumaa vald
72717,Järva maakond,Paide linn
65335,Võru maakond,Setomaa vald
66510,Võru maakond,Antsla vald
49103,Tartu maakond,Tartu vald
72712,Järva maakond,Paide linn
65349,Võru maakond,Setomaa vald
64004,Võru maakond,Setomaa vald
30331,Ida-Viru maakond,Kohtla-Järve linn
75203,Harju maakond,J�el�htme vald
49112,Tartu maakond,Tartu vald
49104,Tartu maakond,Tartu vald
65367,Võru maakond,Setomaa vald
65375,Võru maakond,Setomaa vald
92414,Hiiu maakond,Hiiumaa vald
71280,Viljandi maakond,Põhja-Sakala vald
66420,Võru maakond,Antsla vald
66408,Võru maakond,Antsla vald
68204,Valga maakond,Valga linn
64305,Võru maakond,Setomaa vald
64301,Võru maakond,Setomaa vald
64307,Võru maakond,Setomaa vald
64316,Võru maakond,Setomaa vald
64314,Võru maakond,Setomaa vald
64304,Võru maakond,Setomaa vald
65334,Võru maakond,Setomaa vald
65302,Võru maakond,Setomaa vald
65338,Võru maakond,Setomaa vald
64313,Võru maakond,Setomaa vald
65324,Võru maakond,Setomaa vald
66516,Võru maakond,Antsla vald
68109,Valga maakond,Valga vald
60545,Tartu maakond,Tartu vald
65312,Võru maakond,Setomaa vald
68306,Valga maakond,Valga vald
65353,Võru maakond,Setomaa vald
65542,Võru maakond,Võru linn
73603,Lääne-Viru maakond,Tapa linn
69402,Viljandi maakond,Mulgi vald
65343,Võru maakond,Setomaa vald
65332,Võru maakond,Setomaa vald
65316,Võru maakond,Setomaa vald
65346,Võru maakond,Setomaa vald
65348,Võru maakond,Setomaa vald
65323,Võru maakond,Setomaa vald
65305,Võru maakond,Setomaa vald
65307,Võru maakond,Setomaa vald
65388,Võru maakond,Setomaa vald
65361,Võru maakond,Setomaa vald
87216,Pärnu maakond,Tori vald
65322,Võru maakond,Setomaa vald
65373,Võru maakond,Setomaa vald
72713,Järva maakond,Paide linn
65352,Võru maakond,Setomaa vald
65330,Võru maakond,Setomaa vald
65317,Võru maakond,Setomaa vald
65347,Võru maakond,Setomaa vald
65304,Võru maakond,Setomaa vald
65341,Võru maakond,Setomaa vald
65313,Võru maakond,Setomaa vald
65310,Võru maakond,Setomaa vald
72758,Järva maakond,Paide linn
72752,Järva maakond,Paide linn
73203,Järva maakond,Paide linn
73201,Järva maakond,Paide linn
72754,Järva maakond,Paide linn
72714,Järva maakond,Paide linn
72718,Järva maakond,Paide linn
72715,Järva maakond,Paide linn
72716,Järva maakond,Paide linn
72711,Järva maakond,Paide linn
72719,Järva maakond,Paide linn
65326,Võru maakond,Setomaa vald
65321,Võru maakond,Setomaa vald
72763,Järva maakond,Paide linn
65325,Võru maakond,Setomaa vald
72811,Järva maakond,Paide linn
42303,Ida-Viru maakond,Toila vald
72806,Järva maakond,Paide linn
72701,Järva maakond,Paide linn
68311,Valga maakond,Valga vald
65354,Võru maakond,Setomaa vald
65308,Võru maakond,Setomaa vald
66411,Võru maakond,Antsla vald
65247,Võru maakond,Setomaa vald
68312,Valga maakond,Valga vald
68010,Valga maakond,Valga vald
72201,Järva maakond,Tõri linn
65603,Võru maakond,Võru vald
68315,Valga maakond,Valga vald
41591,Ida-Viru maakond,Jõhvi linn
41593,Ida-Viru maakond,Jõhvi linn
65387,Võru maakond,Setomaa vald
66307,Võru maakond,Antsla vald
66507,Võru maakond,Antsla vald
66515,Võru maakond,Antsla vald
68206,Valga maakond,Valga linn
66302,Võru maakond,Antsla vald
68011,Valga maakond,Valga vald
66306,Võru maakond,Antsla vald
68107,Valga maakond,Valga vald
66410,Võru maakond,Antsla vald
68313,Valga maakond,Valga vald
67111,Valga maakond,Valga vald
68105,Valga maakond,Valga vald
66508,Võru maakond,Antsla vald
